origin_iata,destination_iata,distance_km,est_duration_min,optional_price,source
PUJ,PHL,2459.121,214.936,,openflights
PUJ,STL,3089.040,261.027,,openflights
PUJ,TLS,6980.529,545.770,,openflights
PUJ,YQB,3150.533,265.527,,openflights
PUJ,YUL,3032.434,256.885,,openflights
PUQ,RGL,187.094,48.690,,openflights
PUS,CJU,291.179,56.306,,openflights
PUS,GUM,2889.408,246.420,,openflights
PUS,KIX,581.702,77.564,,openflights
PUS,NKG,1009.204,108.844,,openflights
PUY,BVA,1024.990,109.999,,openflights
PUY,RYG,1624.406,153.859,,openflights
PVD,DTW,987.130,107.229,,openflights
PVD,LAS,3794.445,312.642,,openflights
PVG,ACX,1781.569,165.359,,openflights
PVG,ADD,8830.820,681.158,,openflights
PVG,AKL,9368.519,720.501,,openflights
PVG,AMS,8910.452,686.984,,openflights
PVG,DEL,4291.476,349.010,,openflights
PVG,HIJ,1100.783,115.545,,openflights
PVG,HKT,3533.574,293.554,,openflights
PVG,IKA,6442.755,506.421,,openflights
PVG,JNZ,1109.275,116.166,,openflights
PVG,KUL,3796.698,312.807,,openflights
PVG,MEL,8017.369,621.637,,openflights
PVG,MFM,1289.867,129.381,,openflights
PVG,MXP,9144.088,704.080,,openflights
PVG,NDG,1798.873,166.625,,openflights
PVG,NGS,789.206,92.747,,openflights
PVG,SGN,2746.470,235.961,,openflights
PVG,TOY,1543.737,147.956,,openflights
PVG,XMN,817.874,94.844,,openflights
PVG,XNN,1916.763,175.251,,openflights
PVG,YNJ,1469.771,142.544,,openflights
PVG,YNY,992.514,107.623,,openflights
PVG,ZUH,1316.060,131.297,,openflights
PVH,BSB,1908.751,174.665,,openflights
PVH,CGB,1145.069,118.786,,openflights
PVK,JSH,627.679,80.928,,openflights
PVR,EWR,3680.147,304.279,,openflights
PVR,MEX,660.294,83.314,,openflights
PVR,SAN,1786.594,165.726,,openflights
PVR,SLC,2324.549,205.089,,openflights
PWQ,TSE,408.438,64.886,,openflights
PYY,CNX,87.062,41.370,,openflights
PZB,JNB,443.894,67.480,,openflights
PZU,KRT,654.951,82.923,,openflights
QBC,YAA,87.980,41.438,,openflights
QOW,LOS,448.239,67.798,,openflights
QRO,TIJ,2126.499,190.598,,openflights
RAI,DKR,645.602,82.239,,openflights
RAK,AGA,193.773,49.179,,openflights
RAK,CGN,2478.391,216.346,,openflights
RAK,EIN,2463.769,215.276,,openflights
RAK,LGW,2266.223,200.821,,openflights
RAK,LIS,803.970,93.827,,openflights
RAK,MUC,2498.995,217.853,,openflights
RAK,SXF,2893.562,246.724,,openflights
RAO,BSB,585.885,77.870,,openflights
RAO,SDU,514.821,72.670,,openflights
RAP,DEN,483.980,70.413,,openflights
RAP,DFW,1344.883,133.406,,openflights
RAR,AKL,3013.353,255.489,,openflights
RAR,MUK,282.164,55.646,,openflights
RAS,SYZ,908.282,101.460,,openflights
RBA,BVA,1860.797,171.156,,openflights
RBA,CDG,1831.677,169.025,,openflights
RBA,MAD,767.519,91.160,,openflights
RBA,ORY,1797.414,166.518,,openflights
RBR,CZS,591.829,78.305,,openflights
RDM,SEA,366.410,61.810,,openflights
RDM,SLC,844.021,96.758,,openflights
RDN,SZB,334.589,59.482,,openflights
RDU,ATL,572.248,76.872,,openflights
RDU,BWI,411.540,65.113,,openflights
RDU,DCA,365.094,61.714,,openflights
RDU,EWR,669.965,84.022,,openflights
RDU,TTN,600.070,78.908,,openflights
REC,JDO,489.489,70.816,,openflights
REC,MIA,6184.451,487.521,,openflights
REL,AEP,1129.283,117.630,,openflights
REN,DYU,1802.076,166.859,,openflights
REN,SVO,1265.832,127.622,,openflights
REP,DAD,555.118,75.618,,openflights
REU,EIN,1189.815,122.060,,openflights
REU,NCL,1558.697,149.051,,openflights
REU,PMI,221.849,51.233,,openflights
REU,STN,1196.068,122.517,,openflights
REX,CUN,1281.834,128.793,,openflights
RFD,AZA,2206.497,196.451,,openflights
RFP,HUH,47.453,38.472,,openflights
RGL,USH,365.952,61.777,,openflights
RGN,ICN,3741.677,308.781,,openflights
RGN,KUL,1688.482,158.547,,openflights
RGN,KYP,392.186,63.697,,openflights
RGN,THL,564.325,76.292,,openflights
RHO,AOK,138.350,45.123,,openflights
RHO,BGY,1847.470,170.181,,openflights
RHO,KUN,2086.040,187.637,,openflights
RHO,LED,2606.076,225.688,,openflights
RHO,LGG,2398.570,210.505,,openflights
RHO,MAN,3006.753,255.006,,openflights
RHO,VIE,1606.241,152.530,,openflights
RIC,CLT,412.474,65.181,,openflights
RIC,IAD,160.484,46.743,,openflights
RIC,LGA,469.753,69.372,,openflights
RIC,MSP,1558.923,149.068,,openflights
RIX,AES,1174.563,120.944,,openflights
RIX,BGO,1144.294,118.729,,openflights
RIX,BRE,1057.400,112.371,,openflights
RIX,GOT,706.344,86.684,,openflights
RIX,KBP,861.289,98.021,,openflights
RIX,SVG,1101.144,115.571,,openflights
RIX,TBS,2260.153,200.377,,openflights
RIY,SHJ,1347.894,133.626,,openflights
RKV,EGS,380.160,62.817,,openflights
RMF,VIE,2960.031,251.588,,openflights
RMQ,CAN,750.964,89.949,,openflights
RMQ,FOC,209.294,50.314,,openflights
RMQ,OKA,738.400,89.029,,openflights
RMT,PPT,656.511,83.037,,openflights
RNO,SJC,303.080,57.177,,openflights
ROB,LOS,1512.468,145.668,,openflights
ROC,MDW,839.634,96.437,,openflights
ROC,MSP,1257.086,126.982,,openflights
ROV,AYT,1395.287,137.094,,openflights
ROV,DME,891.042,100.198,,openflights
ROV,EGO,426.154,66.182,,openflights
ROV,KUF,983.788,106.984,,openflights
RPR,BOM,954.700,104.856,,openflights
RSW,DTW,1749.181,162.989,,openflights
RSW,DUS,7640.482,594.060,,openflights
RSW,EWR,1721.996,161.000,,openflights
RSW,JFK,1731.645,161.706,,openflights
RSW,LGA,1741.602,162.434,,openflights
RSW,PVD,1935.623,176.631,,openflights
RSW,STL,1577.608,150.435,,openflights
RTB,TGU,261.671,54.147,,openflights
RTM,BJV,2441.222,213.626,,openflights
RTM,HER,2472.233,215.895,,openflights
RTM,SAW,2251.008,199.708,,openflights
RUH,ABT,733.902,88.700,,openflights
RUH,AQI,379.873,62.796,,openflights
RUH,CMN,5295.174,422.452,,openflights
RUH,DEL,3037.068,257.224,,openflights
RUH,DXB,873.008,98.879,,openflights
RUH,HOF,282.877,55.698,,openflights
RUH,JED,851.833,97.329,,openflights
RUH,KUL,6377.180,501.623,,openflights
RUN,MRS,8800.743,678.957,,openflights
RUN,ORY,9357.482,719.694,,openflights
RUN,SMS,732.242,88.579,,openflights
RVV,PPT,732.474,88.596,,openflights
RYG,CFU,2290.804,202.620,,openflights
RYG,KGS,2770.939,237.752,,openflights
RYG,RHO,2842.075,242.957,,openflights
RZE,FRA,958.530,105.136,,openflights
RZE,STN,1531.328,147.048,,openflights
SAH,ADD,932.029,103.197,,openflights
SAH,AXK,298.228,56.822,,openflights
SAH,BAH,1372.161,135.402,,openflights
SAH,NBO,2032.345,183.708,,openflights
SAL,BOG,1902.178,174.184,,openflights
SAL,GYE,2007.953,181.923,,openflights
SAL,IAD,3056.518,258.648,,openflights
SAL,IAH,1949.670,177.659,,openflights
SAL,JFK,3369.831,281.573,,openflights
SAL,SJO,652.150,82.718,,openflights
SAN,CLT,3335.376,279.052,,openflights
SAN,IAH,2093.150,188.157,,openflights
SAN,MSY,2568.267,222.922,,openflights
SAN,SDF,2897.888,247.041,,openflights
SAN,SJC,671.385,84.126,,openflights
SAN,STL,2501.172,218.013,,openflights
SAN,TUS,590.442,78.203,,openflights
SAP,BZE,235.604,52.239,,openflights
SAP,LCE,119.106,43.715,,openflights
SAT,ATL,1404.698,137.783,,openflights
SAT,DFW,397.962,64.119,,openflights
SAT,DTW,1954.348,178.001,,openflights
SAT,ELP,797.229,93.334,,openflights
SAT,HOU,308.779,57.594,,openflights
SAT,HRL,376.154,62.523,,openflights
SAT,MCO,1672.232,157.358,,openflights
SAT,MDW,1668.413,157.079,,openflights
SAT,SEA,2854.229,243.846,,openflights
SAV,DTW,1137.351,118.221,,openflights
SAW,ALA,3891.965,319.778,,openflights
SAW,BGY,1668.301,157.071,,openflights
SAW,BSL,1879.548,172.528,,openflights
SAW,BUD,1079.969,114.022,,openflights
SAW,CDG,2275.433,201.495,,openflights
SAW,CPH,2037.838,184.110,,openflights
SAW,EDO,245.564,52.968,,openflights
SAW,ERC,875.957,99.094,,openflights
SAW,GYD,1745.192,162.697,,openflights
SAW,IKA,1998.541,181.235,,openflights
SAW,MED,2057.631,185.558,,openflights
SAW,MLA,1406.768,137.934,,openflights
SAW,MZH,522.399,73.224,,openflights
SAW,ORY,2280.492,201.865,,openflights
SAW,VIE,1287.016,129.172,,openflights
SBA,DEN,1471.392,142.663,,openflights
SBH,PTP,229.471,51.791,,openflights
SBP,LAX,250.055,53.297,,openflights
SBW,JHB,926.615,102.801,,openflights
SCC,BRW,327.402,58.956,,openflights
SCE,DTW,482.523,70.307,,openflights
SCL,ASU,1571.271,149.971,,openflights
SCL,CCP,429.112,66.398,,openflights
SCL,DFW,7866.284,610.582,,openflights
SCL,MVD,1366.543,134.991,,openflights
SCL,PMC,917.490,102.133,,openflights
SCO,TSE,1718.968,160.778,,openflights
SCQ,AGP,768.232,91.212,,openflights
SCQ,BSL,1349.843,133.769,,openflights
SCQ,MAD,484.695,70.465,,openflights
SCQ,SVQ,645.678,82.245,,openflights
SCW,SVX,785.123,92.448,,openflights
SCZ,HIR,644.617,82.167,,openflights
SDD,WDH,934.775,103.398,,openflights
SDF,CLE,489.607,70.825,,openflights
SDF,CLT,539.286,74.460,,openflights
SDF,DFW,1177.798,121.180,,openflights
SDF,LAS,2607.311,225.779,,openflights
SDF,LGA,1057.611,112.386,,openflights
SDF,MDW,436.763,66.958,,openflights
SDF,ORD,461.462,68.765,,openflights
SDG,THR,392.869,63.746,,openflights
SDJ,CTS,519.590,73.019,,openflights
SDK,KUD,176.541,47.918,,openflights
SDL,LLA,405.123,64.643,,openflights
SDQ,BOG,1602.146,152.230,,openflights
SDQ,BOS,2664.398,229.956,,openflights
SDQ,CUR,698.095,86.080,,openflights
SDQ,FRA,7616.829,592.329,,openflights
SDQ,PHL,2443.526,213.795,,openflights
SDQ,SJU,386.834,63.305,,openflights
SDR,AGP,753.024,90.099,,openflights
SDR,DUB,1125.735,117.371,,openflights
SDU,BPS,836.837,96.232,,openflights
SDU,GYN,942.647,103.974,,openflights
SEA,ALW,341.187,59.965,,openflights
SEA,AUS,2847.373,243.344,,openflights
SEA,BIL,1065.432,112.958,,openflights
SEA,CLT,3660.406,302.835,,openflights
SEA,DEN,1645.066,155.371,,openflights
SEA,DFW,2668.153,230.231,,openflights
SEA,EAT,158.229,46.578,,openflights
SEA,KOA,4326.713,351.589,,openflights
SEA,KTN,1092.770,114.959,,openflights
SEA,LIH,4345.033,352.929,,openflights
SEA,MCO,4104.687,335.343,,openflights
SEA,ONT,1540.367,147.710,,openflights
SEA,PEK,8679.141,670.059,,openflights
SEA,PHX,1781.823,165.377,,openflights
SEA,PVG,9187.826,707.280,,openflights
SEA,RDM,366.410,61.810,,openflights
SEA,RNO,907.317,101.389,,openflights
SEA,SJC,1121.987,117.097,,openflights
SEA,SLC,1106.715,115.979,,openflights
SEA,STS,994.922,107.799,,openflights
SEA,TUS,1957.488,178.231,,openflights
SEN,JER,333.226,59.382,,openflights
SFA,CDG,1724.123,161.155,,openflights
SFA,TIP,322.973,58.632,,openflights
SFB,BLV,1344.938,133.410,,openflights
SFB,CKB,1173.327,120.853,,openflights
SFB,CVG,1184.889,121.699,,openflights
SFB,LIT,1230.498,125.036,,openflights
SFB,OWB,1138.255,118.287,,openflights
SFB,TOL,1443.149,140.596,,openflights
SFB,TYS,823.765,95.275,,openflights
SFB,XNA,1480.153,143.304,,openflights
SFJ,GOH,316.832,58.183,,openflights
SFJ,JAV,248.485,53.182,,openflights
SFO,CPH,8807.138,679.425,,openflights
SFO,FLL,4150.825,338.719,,openflights
SFO,GDL,2643.880,228.455,,openflights
SFO,MSY,3069.417,259.591,,openflights
SFO,OGG,3760.338,310.147,,openflights
SFO,OKC,2221.560,197.553,,openflights
SFO,ORD,2963.963,251.875,,openflights
SFO,SAN,718.888,87.602,,openflights
SFO,SAT,2381.575,209.262,,openflights
SFO,SBA,421.875,65.869,,openflights
SFO,SNA,598.261,78.775,,openflights
SFO,YYJ,1229.176,124.940,,openflights
SFT,STN,1851.389,170.467,,openflights
SGC,KIV,3223.324,270.853,,openflights
SGC,SVO,2134.609,191.191,,openflights
SGN,ALA,4606.482,372.060,,openflights
SGN,CAH,243.641,52.827,,openflights
SGN,DLI,213.762,50.641,,openflights
SGN,HPH,1112.043,116.369,,openflights
SGN,KIX,3910.120,321.106,,openflights
SGN,TBB,382.952,63.021,,openflights
SGN,VCL,556.163,75.695,,openflights
SGO,CMA,291.781,56.350,,openflights
SGU,SLC,437.741,67.030,,openflights
SHA,AQG,414.642,65.340,,openflights
SHA,GMP,866.103,98.373,,openflights
SHA,HET,1370.731,135.297,,openflights
SHA,LJG,2109.217,189.333,,openflights
SHA,LYI,507.128,72.107,,openflights
SHA,TNA,734.750,88.762,,openflights
SHE,CIF,384.116,63.106,,openflights
SHE,CKG,2010.916,182.140,,openflights
SHE,CZX,1129.731,117.663,,openflights
SHE,HKG,2327.542,205.308,,openflights
SHE,LHW,1801.904,166.847,,openflights
SHE,TAO,655.097,82.934,,openflights
SHE,XUZ,990.067,107.444,,openflights
SHE,YNT,504.798,71.936,,openflights
SHJ,BOM,1914.056,175.053,,openflights
SHJ,CGP,3697.819,305.572,,openflights
SHJ,COK,2774.426,238.007,,openflights
SHJ,DEA,1560.270,149.166,,openflights
SHJ,DMM,585.959,77.875,,openflights
SHJ,GOI,2202.761,196.178,,openflights
SHJ,HBE,2600.799,225.302,,openflights
SHJ,KTM,2973.783,252.594,,openflights
SHJ,LRR,284.225,55.797,,openflights
SHJ,SAW,2973.213,252.552,,openflights
SID,LGW,4325.160,351.475,,openflights
SID,SNE,143.256,45.482,,openflights
SIN,AMS,10513.913,804.311,,openflights
SIN,BLR,3179.445,267.642,,openflights
SIN,CRK,2381.636,209.266,,openflights
SIN,DVO,2484.331,216.780,,openflights
SIN,FRA,10279.256,787.141,,openflights
SIN,ICN,4627.375,373.588,,openflights
SIN,JED,7359.986,573.536,,openflights
SIN,MYY,1157.838,119.720,,openflights
SIN,NGB,3665.375,303.198,,openflights
SIN,PEN,602.329,79.073,,openflights
SIN,SOC,1238.837,125.647,,openflights
SIN,VTE,1856.661,170.853,,openflights
SJC,LIH,3964.558,325.090,,openflights
SJC,RNO,303.080,57.177,,openflights
SJC,SNA,550.470,75.278,,openflights
SJD,SFO,2010.879,182.137,,openflights
SJD,TIJ,1263.228,127.431,,openflights
SJD,YYC,3131.239,264.115,,openflights
SJE,BOG,289.226,56.163,,openflights
SJJ,BEG,192.245,49.067,,openflights
SJJ,LJU,404.711,64.613,,openflights
SJO,BOC,226.576,51.579,,openflights
SJO,DAV,263.957,54.314,,openflights
SJO,DEN,3888.297,319.510,,openflights
SJO,MCO,2072.164,186.622,,openflights
SJO,ORD,3574.814,296.572,,openflights
SJU,CPX,74.925,40.482,,openflights
SJU,MIA,1682.019,158.075,,openflights
SJU,PHL,2542.800,221.059,,openflights
SJU,SDQ,386.834,63.305,,openflights
SJW,LJG,1866.712,171.589,,openflights
SJW,SHE,836.245,96.189,,openflights
SJW,SHP,472.954,69.606,,openflights
SJW,SYX,2279.776,201.813,,openflights
SJW,XMN,1561.420,149.250,,openflights
SKG,AMS,1904.808,174.376,,openflights
SKG,ATH,299.235,56.895,,openflights
SKG,BEG,525.126,73.424,,openflights
SKG,CDG,1859.686,171.075,,openflights
SKG,IST,493.010,71.074,,openflights
SKG,LCA,1126.800,117.449,,openflights
SKG,PSA,1094.426,115.080,,openflights
SKT,ISB,181.274,48.264,,openflights
SKT,RUH,2816.172,241.061,,openflights
SKZ,KHI,352.743,60.810,,openflights
SLC,ATL,2553.604,221.849,,openflights
SLC,BTM,576.003,77.147,,openflights
SLC,CDC,356.608,61.093,,openflights
SLC,FAT,805.195,93.917,,openflights
SLC,GJT,347.580,60.433,,openflights
SLC,HNL,4813.145,387.181,,openflights
SLC,IDA,303.237,57.188,,openflights
SLC,IND,2175.074,194.152,,openflights
SLC,JFK,3193.602,268.678,,openflights
SLC,MSY,2296.237,203.017,,openflights
SLC,PIH,241.377,52.662,,openflights
SLC,SAN,1008.347,108.781,,openflights
SLL,DOH,951.054,104.589,,openflights
SLQ,ANI,126.233,44.237,,openflights
SLW,MEX,705.982,86.657,,openflights
SLZ,CNF,1894.874,173.649,,openflights
SLZ,GRU,2330.929,205.556,,openflights
SMF,IAH,2585.938,224.215,,openflights
SMF,LAX,600.422,78.933,,openflights
SMF,SAN,772.626,91.534,,openflights
SMF,SFO,137.928,45.092,,openflights
SMF,SNA,650.376,82.588,,openflights
SMS,TMM,121.515,43.891,,openflights
SNA,DEN,1359.686,134.489,,openflights
SNA,SFO,598.261,78.775,,openflights
SNA,SLC,946.779,104.276,,openflights
SNN,ALC,1728.180,161.452,,openflights
SNN,FMM,1451.950,141.240,,openflights
SNN,WMI,1984.671,180.220,,openflights
SOF,AMS,1753.281,163.289,,openflights
SOF,CDG,1754.280,163.362,,openflights
SOF,EIN,1669.934,157.190,,openflights
SOF,STN,2011.750,182.201,,openflights
SOF,TLV,1559.166,149.085,,openflights
SOF,VLC,2026.713,183.296,,openflights
SON,NUS,66.774,39.886,,openflights
SOQ,BXB,300.647,56.999,,openflights
SOQ,FKQ,250.242,53.310,,openflights
SOU,LBA,324.853,58.770,,openflights
SOU,NTE,422.623,65.924,,openflights
SOU,PMI,1306.852,130.623,,openflights
SOY,NDY,11.188,35.819,,openflights
SPN,GUM,207.803,50.205,,openflights
SPU,FCO,384.005,63.098,,openflights
SPU,GOT,1595.202,151.722,,openflights
SPU,LHR,1531.349,147.050,,openflights
SPU,LYS,919.411,102.274,,openflights
SPU,WAW,1020.021,109.636,,openflights
SRG,BPN,961.583,105.360,,openflights
SRG,SUB,269.923,54.750,,openflights
SRQ,LGA,1687.018,158.440,,openflights
SSA,BPS,400.902,64.334,,openflights
SSA,CWB,1805.599,167.117,,openflights
SSA,JPA,739.570,89.115,,openflights
SSA,VIX,843.550,96.723,,openflights
SSG,DLA,115.550,43.455,,openflights
SSH,CAI,375.880,62.503,,openflights
SSH,IST,1565.271,149.532,,openflights
SSH,KWI,1331.660,132.439,,openflights
SSY,LAD,308.833,57.598,,openflights
STI,BOS,2553.113,221.813,,openflights
STI,MIA,1221.136,124.351,,openflights
STI,PTY,1487.556,143.846,,openflights
STI,SJU,495.927,71.287,,openflights
STL,ATL,779.005,92.000,,openflights
STL,CLE,782.602,92.264,,openflights
STL,DAL,878.336,99.268,,openflights
STL,FLL,1702.254,159.555,,openflights
STL,MDW,404.164,64.573,,openflights
STL,PVR,2462.889,215.211,,openflights
STL,SFO,2785.877,238.845,,openflights
STM,ATM,295.910,56.652,,openflights
STN,AAR,835.001,96.098,,openflights
STN,ACE,2796.002,239.586,,openflights
STN,ADB,2574.001,223.342,,openflights
STN,AGP,1731.824,161.719,,openflights
STN,AMS,312.881,57.894,,openflights
STN,BCN,1185.614,121.752,,openflights
STN,BUD,1451.271,141.191,,openflights
STN,BVE,766.693,91.099,,openflights
STN,CHQ,2623.278,226.947,,openflights
STN,FAO,1774.346,164.830,,openflights
STN,HHN,537.439,74.325,,openflights
STN,IBZ,1449.560,141.065,,openflights
STN,MAD,1301.854,130.258,,openflights
STN,MJV,1571.089,149.958,,openflights
STN,RYG,1061.813,112.694,,openflights
STN,SKG,2143.559,191.846,,openflights
STN,TGD,1777.795,165.083,,openflights
STN,TRF,1025.846,110.062,,openflights
STN,WMI,1389.229,136.651,,openflights
STN,XRY,1754.810,163.401,,openflights
STR,ATH,1682.158,158.085,,openflights
STR,BRE,485.502,70.525,,openflights
STR,ESB,2102.715,188.857,,openflights
STR,FCO,801.501,93.646,,openflights
STR,FRA,156.653,46.462,,openflights
STR,FUE,2991.252,253.872,,openflights
STR,GWT,694.634,85.827,,openflights
STR,SKG,1414.007,138.464,,openflights
STR,SVO,2061.428,185.836,,openflights
STS,PDX,787.426,92.617,,openflights
STT,ATL,2574.812,223.401,,openflights
STT,FLL,1781.623,165.363,,openflights
STT,VIJ,58.864,39.307,,openflights
STX,MIA,1833.332,169.146,,openflights
SUB,UPG,791.139,92.888,,openflights
SUF,VIE,1023.876,109.918,,openflights
SUJ,OTP,426.609,66.215,,openflights
SUV,KDV,120.536,43.820,,openflights
SVB,TNR,578.743,77.347,,openflights
SVD,BGI,179.723,48.150,,openflights
SVG,AGP,2575.642,223.462,,openflights
SVG,BCN,1970.502,179.183,,openflights
SVG,KRS,160.507,46.744,,openflights
SVG,KTW,1268.162,127.792,,openflights
SVG,TOS,1355.073,134.152,,openflights
SVG,WAW,1215.061,123.907,,openflights
SVO,AER,1404.158,137.743,,openflights
SVO,BKK,7104.610,554.850,,openflights
SVO,BOJ,1650.555,155.772,,openflights
SVO,BRU,2229.620,198.143,,openflights
SVO,CDG,2453.630,214.534,,openflights
SVO,HKG,7137.142,557.230,,openflights
SVO,HRK,676.668,84.512,,openflights
SVO,LHR,2508.500,218.549,,openflights
SVO,MLE,6587.288,516.997,,openflights
SVO,ODS,1159.328,119.829,,openflights
SVO,PRG,1670.048,157.199,,openflights
SVO,REN,1265.832,127.622,,openflights
SVO,SIP,1238.012,125.586,,openflights
SVO,YKS,4871.584,391.457,,openflights
SVP,LAD,566.013,76.416,,openflights
SVQ,EIN,1793.895,166.261,,openflights
SVQ,GVA,1393.751,136.982,,openflights
SVQ,LCG,687.213,85.284,,openflights
SVQ,LEI,318.755,58.324,,openflights
SVQ,OVD,683.464,85.010,,openflights
SVQ,PMI,787.514,92.623,,openflights
SVQ,TFS,1441.665,140.488,,openflights
SVU,NAN,227.663,51.658,,openflights
SVX,AER,2080.641,187.242,,openflights
SVX,BKK,5857.569,463.603,,openflights
SVX,EVN,2194.243,195.554,,openflights
SVX,FCO,3793.373,312.564,,openflights
SVX,KGP,980.861,106.770,,openflights
SVX,NOJ,1073.246,113.530,,openflights
SVX,NSK,1904.787,174.375,,openflights
SVX,OVB,1370.297,135.266,,openflights
SVX,UFA,393.121,63.765,,openflights
SVX,ULV,836.941,96.240,,openflights
SVX,VKO,1455.789,141.521,,openflights
SWA,CGO,1246.556,126.211,,openflights
SWA,NGB,853.837,97.476,,openflights
SWA,NKG,939.765,103.763,,openflights
SXB,ADB,1936.529,176.697,,openflights
SXB,CMN,2107.996,189.244,,openflights
SXB,PRG,510.899,72.383,,openflights
SXB,STN,643.910,82.115,,openflights
SXF,BEY,2705.464,232.961,,openflights
SXF,BGY,795.672,93.220,,openflights
SXF,CPH,364.457,61.668,,openflights
SXF,ORY,884.768,99.739,,openflights
SXM,BGI,674.478,84.352,,openflights
SXM,MIA,1968.283,179.021,,openflights
SXM,SDQ,694.114,85.789,,openflights
SXM,STT,199.699,49.612,,openflights
SYD,BHQ,930.377,103.076,,openflights
SYD,CBR,236.177,52.281,,openflights
SYD,CKG,8484.963,655.851,,openflights
SYD,DFW,13808.178,1045.355,,openflights
SYD,DRW,3154.616,265.826,,openflights
SYD,HBA,1038.611,110.996,,openflights
SYD,HKT,7266.839,566.720,,openflights
SYD,MQL,837.500,96.280,,openflights
SYD,MRZ,510.285,72.338,,openflights
SYD,MYA,236.570,52.310,,openflights
SYD,SFO,11949.743,909.371,,openflights
SYD,SUV,3241.243,272.164,,openflights
SYD,TPE,7285.424,568.080,,openflights
SYD,ZQN,1938.921,176.872,,openflights
SYQ,LIR,169.182,47.379,,openflights
SYR,IAD,476.925,69.897,,openflights
SYR,JFK,335.603,59.556,,openflights
SYR,LGA,318.538,58.308,,openflights
SYR,MCO,1697.754,159.226,,openflights
SYR,ORD,973.903,106.261,,openflights
SYX,KHN,1347.021,133.563,,openflights
SYX,LZH,656.565,83.041,,openflights
SYX,NNG,495.852,71.282,,openflights
SYX,PVG,1895.678,173.708,,openflights
SYX,TSN,2438.483,213.426,,openflights
SYX,TYN,2184.589,194.848,,openflights
SYX,XIY,1796.343,166.440,,openflights
SYX,YTY,1891.032,173.368,,openflights
SYZ,IFN,363.778,61.618,,openflights
SYZ,LFM,247.917,53.140,,openflights
SYZ,MCT,870.244,98.676,,openflights
SYZ,TBZ,1120.807,117.010,,openflights
SZA,LAD,316.651,58.170,,openflights
SZB,KTE,260.528,54.063,,openflights
SZB,LGK,408.929,64.922,,openflights
SZB,SIN,336.136,59.595,,openflights
SZB,USM,732.220,88.577,,openflights
SZG,LPA,3296.099,276.178,,openflights
SZX,BHY,481.175,70.208,,openflights
SZX,CGO,1321.043,131.662,,openflights
SZX,HYN,1008.111,108.764,,openflights
SZX,TEN,738.059,89.004,,openflights
SZX,TNA,1614.428,153.129,,openflights
SZX,WNZ,918.850,102.233,,openflights
SZX,YCU,1413.343,138.415,,openflights
SZX,ZYI,878.950,99.313,,openflights
TAB,JFK,3516.338,292.293,,openflights
TAI,CAI,2246.601,199.385,,openflights
TAO,CGO,623.060,80.590,,openflights
TAO,FOC,1150.737,119.200,,openflights
TAO,HRB,1150.790,119.204,,openflights
TAO,PEK,537.990,74.365,,openflights
TAO,PVG,584.774,77.788,,openflights
TAO,SHE,655.097,82.934,,openflights
TAS,BHK,437.736,67.029,,openflights
TAS,FCO,4658.033,375.832,,openflights
TAS,IKT,2904.066,247.493,,openflights
TAS,KUF,1969.744,179.128,,openflights
TAS,NCU,810.812,94.328,,openflights
TAS,PEK,3941.672,323.415,,openflights
TAS,SHJ,2178.820,194.426,,openflights
TAS,SVX,1826.301,168.632,,openflights
TBI,NAS,218.815,51.011,,openflights
TBN,STL,190.917,48.970,,openflights
TBS,ATH,1837.181,169.428,,openflights
TBS,MSQ,1846.391,170.102,,openflights
TBS,URC,3440.196,286.722,,openflights
TBU,SUV,748.522,89.770,,openflights
TDD,CIJ,593.198,78.405,,openflights
TER,GRW,89.149,41.523,,openflights
TFN,BCN,2194.503,195.573,,openflights
TFN,CMN,995.319,107.828,,openflights
TFN,LPA,111.832,43.183,,openflights
TFN,SCQ,1753.268,163.288,,openflights
TFN,SPC,139.036,45.173,,openflights
TFS,BGY,3025.983,256.413,,openflights
TFS,BHX,2978.223,252.919,,openflights
TFS,BOD,2335.067,205.859,,openflights
TFS,DUB,2945.311,250.511,,openflights
TFS,FCO,3018.144,255.840,,openflights
TFS,GLA,3242.146,272.230,,openflights
TFS,LBA,3117.777,263.130,,openflights
TFS,LTN,2972.748,252.518,,openflights
TFS,MUC,3317.680,277.757,,openflights
TFS,PRG,3573.158,296.451,,openflights
TFS,SDR,2056.278,185.459,,openflights
TGD,DME,1979.108,179.813,,openflights
TGD,ZRH,1014.737,109.249,,openflights
TGM,BVA,1686.759,158.421,,openflights
TGM,LTN,1888.363,173.173,,openflights
TGU,IAH,1956.906,178.188,,openflights
TGU,MIA,1491.167,144.110,,openflights
THE,BSB,1324.491,131.914,,openflights
THR,ADU,389.509,63.501,,openflights
THR,AWZ,538.557,74.407,,openflights
THR,BXR,993.579,107.701,,openflights
THR,DEF,450.641,67.974,,openflights
THR,KSH,406.775,64.764,,openflights
THR,SDG,392.869,63.746,,openflights
THS,BKK,407.838,64.842,,openflights
TIA,VCE,748.211,89.747,,openflights
TID,ALG,217.634,50.924,,openflights
TIF,DOH,1204.838,123.159,,openflights
TIJ,CUL,1266.173,127.647,,openflights
TIJ,DGO,1533.802,147.229,,openflights
TIJ,MLM,2121.632,190.241,,openflights
TIM,DPS,2443.675,213.805,,openflights
TIP,ALG,1012.836,109.110,,openflights
TIP,CAI,1752.564,163.236,,openflights
TIP,HBE,1573.382,150.126,,openflights
